,date,county,state,fips,cases,deaths
463574,2020-08-24,Tehama,California,6103.0,381,1.0
463575,2020-08-24,Trinity,California,6105.0,11,0.0
463576,2020-08-24,Tulare,California,6107.0,13431,216.0
463577,2020-08-24,Tuolumne,California,6109.0,177,2.0
463578,2020-08-24,Ventura,California,6111.0,10126,103.0
463579,2020-08-24,Yolo,California,6113.0,2239,47.0
463580,2020-08-24,Yuba,California,6115.0,880,4.0
466752,2020-08-25,Alameda,California,6001.0,17296,240.0
466753,2020-08-25,Alpine,California,6003.0,2,0.0
466754,2020-08-25,Amador,California,6005.0,226,14.0
466755,2020-08-25,Butte,California,6007.0,1699,18.0
466756,2020-08-25,Calaveras,California,6009.0,223,2.0
466757,2020-08-25,Colusa,California,6011.0,429,5.0
466758,2020-08-25,Contra Costa,California,6013.0,13123,171.0
466759,2020-08-25,Del Norte,California,6015.0,121,1.0
466760,2020-08-25,El Dorado,California,6017.0,932,2.0
466761,2020-08-25,Fresno,California,6019.0,23618,239.0
466762,2020-08-25,Glenn,California,6021.0,421,3.0
466763,2020-08-25,Humboldt,California,6023.0,360,4.0
466764,2020-08-25,Imperial,California,6025.0,10486,271.0
466765,2020-08-25,Inyo,California,6027.0,144,11.0
466766,2020-08-25,Kern,California,6029.0,28520,251.0
466767,2020-08-25,Kings,California,6031.0,5977,72.0
466768,2020-08-25,Lake,California,6033.0,302,3.0
466769,2020-08-25,Lassen,California,6035.0,714,0.0
466770,2020-08-25,Los Angeles,California,6037.0,233777,5605.0
466771,2020-08-25,Madera,California,6039.0,3509,51.0
466772,2020-08-25,Marin,California,6041.0,5965,94.0
466773,2020-08-25,Mariposa,California,6043.0,70,2.0
466774,2020-08-25,Mendocino,California,6045.0,653,16.0
466775,2020-08-25,Merced,California,6047.0,7690,110.0
466776,2020-08-25,Modoc,California,6049.0,5,0.0
466777,2020-08-25,Mono,California,6051.0,162,2.0
466778,2020-08-25,Monterey,California,6053.0,7393,53.0
466779,2020-08-25,Napa,California,6055.0,1366,13.0
466780,2020-08-25,Nevada,California,6057.0,424,5.0
466781,2020-08-25,Orange,California,6059.0,46642,912.0
466782,2020-08-25,Placer,California,6061.0,2833,32.0
466783,2020-08-25,Plumas,California,6063.0,37,0.0
466784,2020-08-25,Riverside,California,6065.0,51200,978.0
466785,2020-08-25,Sacramento,California,6067.0,16622,252.0
466786,2020-08-25,San Benito,California,6069.0,987,7.0
466787,2020-08-25,San Bernardino,California,6071.0,45666,695.0
466788,2020-08-25,San Diego,California,6073.0,37057,665.0
466789,2020-08-25,San Francisco,California,6075.0,8984,77.0
466790,2020-08-25,San Joaquin,California,6077.0,16565,297.0
466791,2020-08-25,San Luis Obispo,California,6079.0,2769,21.0
466792,2020-08-25,San Mateo,California,6081.0,7788,130.0
466793,2020-08-25,Santa Barbara,California,6083.0,7869,89.0
466794,2020-08-25,Santa Clara,California,6085.0,16306,234.0
466795,2020-08-25,Santa Cruz,California,6087.0,1698,7.0
466796,2020-08-25,Shasta,California,6089.0,553,11.0
466797,2020-08-25,Sierra,California,6091.0,6,0.0
466798,2020-08-25,Siskiyou,California,6093.0,125,0.0
466799,2020-08-25,Solano,California,6095.0,5236,46.0
466800,2020-08-25,Sonoma,California,6097.0,5351,75.0
466801,2020-08-25,Stanislaus,California,6099.0,13521,237.0
466802,2020-08-25,Sutter,California,6101.0,1312,8.0
466803,2020-08-25,Tehama,California,6103.0,388,1.0
466804,2020-08-25,Trinity,California,6105.0,11,0.0
466805,2020-08-25,Tulare,California,6107.0,13609,216.0
466806,2020-08-25,Tuolumne,California,6109.0,179,2.0
466807,2020-08-25,Ventura,California,6111.0,10261,105.0
466808,2020-08-25,Yolo,California,6113.0,2255,49.0
466809,2020-08-25,Yuba,California,6115.0,883,5.0
469981,2020-08-26,Alameda,California,6001.0,17406,243.0
469982,2020-08-26,Alpine,California,6003.0,2,0.0
469983,2020-08-26,Amador,California,6005.0,229,14.0
469984,2020-08-26,Butte,California,6007.0,1744,21.0
469985,2020-08-26,Calaveras,California,6009.0,223,2.0
469986,2020-08-26,Colusa,California,6011.0,434,6.0
469987,2020-08-26,Contra Costa,California,6013.0,13259,172.0
469988,2020-08-26,Del Norte,California,6015.0,121,1.0
469989,2020-08-26,El Dorado,California,6017.0,935,2.0
469990,2020-08-26,Fresno,California,6019.0,23932,239.0
469991,2020-08-26,Glenn,California,6021.0,429,3.0
469992,2020-08-26,Humboldt,California,6023.0,361,4.0
469993,2020-08-26,Imperial,California,6025.0,10509,282.0
469994,2020-08-26,Inyo,California,6027.0,144,13.0
469995,2020-08-26,Kern,California,6029.0,28631,251.0
469996,2020-08-26,Kings,California,6031.0,6021,72.0
469997,2020-08-26,Lake,California,6033.0,304,3.0
469998,2020-08-26,Lassen,California,6035.0,715,0.0
469999,2020-08-26,Los Angeles,California,6037.0,235386,5663.0
470000,2020-08-26,Madera,California,6039.0,3551,53.0
470001,2020-08-26,Marin,California,6041.0,5999,95.0
470002,2020-08-26,Mariposa,California,6043.0,71,2.0
470003,2020-08-26,Mendocino,California,6045.0,656,16.0
470004,2020-08-26,Merced,California,6047.0,7744,112.0
470005,2020-08-26,Modoc,California,6049.0,5,0.0
470006,2020-08-26,Mono,California,6051.0,162,2.0
470007,2020-08-26,Monterey,California,6053.0,7451,53.0
470008,2020-08-26,Napa,California,6055.0,1378,13.0
470009,2020-08-26,Nevada,California,6057.0,430,5.0
470010,2020-08-26,Orange,California,6059.0,47090,918.0
470011,2020-08-26,Placer,California,6061.0,2852,32.0
470012,2020-08-26,Plumas,California,6063.0,39,0.0
470013,2020-08-26,Riverside,California,6065.0,51538,984.0
470014,2020-08-26,Sacramento,California,6067.0,16741,259.0
470015,2020-08-26,San Benito,California,6069.0,998,7.0
470016,2020-08-26,San Bernardino,California,6071.0,46051,709.0
470017,2020-08-26,San Diego,California,6073.0,37285,668.0
470018,2020-08-26,San Francisco,California,6075.0,9063,80.0
470019,2020-08-26,San Joaquin,California,6077.0,16795,297.0
470020,2020-08-26,San Luis Obispo,California,6079.0,2792,21.0
470021,2020-08-26,San Mateo,California,6081.0,7849,130.0
470022,2020-08-26,Santa Barbara,California,6083.0,7916,90.0
470023,2020-08-26,Santa Clara,California,6085.0,16306,234.0
470024,2020-08-26,Santa Cruz,California,6087.0,1714,7.0
470025,2020-08-26,Shasta,California,6089.0,554,11.0
470026,2020-08-26,Sierra,California,6091.0,6,0.0
470027,2020-08-26,Siskiyou,California,6093.0,126,0.0
470028,2020-08-26,Solano,California,6095.0,5285,46.0
470029,2020-08-26,Sonoma,California,6097.0,5422,75.0
470030,2020-08-26,Stanislaus,California,6099.0,13886,240.0
470031,2020-08-26,Sutter,California,6101.0,1325,8.0
470032,2020-08-26,Tehama,California,6103.0,394,1.0
470033,2020-08-26,Trinity,California,6105.0,11,0.0
470034,2020-08-26,Tulare,California,6107.0,13673,224.0
470035,2020-08-26,Tuolumne,California,6109.0,189,2.0
470036,2020-08-26,Ventura,California,6111.0,10313,107.0
470037,2020-08-26,Yolo,California,6113.0,2274,49.0
470038,2020-08-26,Yuba,California,6115.0,893,6.0
473213,2020-08-27,Alameda,California,6001.0,17642,244.0
473214,2020-08-27,Alpine,California,6003.0,2,0.0
473215,2020-08-27,Amador,California,6005.0,230,14.0
473216,2020-08-27,Butte,California,6007.0,1815,21.0
473217,2020-08-27,Calaveras,California,6009.0,223,2.0
473218,2020-08-27,Colusa,California,6011.0,439,6.0
473219,2020-08-27,Contra Costa,California,6013.0,13398,173.0
473220,2020-08-27,Del Norte,California,6015.0,122,1.0
473221,2020-08-27,El Dorado,California,6017.0,942,2.0
473222,2020-08-27,Fresno,California,6019.0,24071,239.0
473223,2020-08-27,Glenn,California,6021.0,429,3.0
473224,2020-08-27,Humboldt,California,6023.0,364,4.0
473225,2020-08-27,Imperial,California,6025.0,10573,285.0
473226,2020-08-27,Inyo,California,6027.0,157,13.0
473227,2020-08-27,Kern,California,6029.0,28854,256.0
473228,2020-08-27,Kings,California,6031.0,6090,72.0
473229,2020-08-27,Lake,California,6033.0,308,3.0
473230,2020-08-27,Lassen,California,6035.0,716,0.0
473231,2020-08-27,Los Angeles,California,6037.0,236986,5701.0
473232,2020-08-27,Madera,California,6039.0,3551,53.0
473233,2020-08-27,Marin,California,6041.0,6053,95.0
473234,2020-08-27,Mariposa,California,6043.0,71,2.0
473235,2020-08-27,Mendocino,California,6045.0,659,17.0
473236,2020-08-27,Merced,California,6047.0,7814,114.0
473237,2020-08-27,Modoc,California,6049.0,5,0.0
473238,2020-08-27,Mono,California,6051.0,162,2.0
473239,2020-08-27,Monterey,California,6053.0,7522,53.0
473240,2020-08-27,Napa,California,6055.0,1394,13.0
473241,2020-08-27,Nevada,California,6057.0,432,5.0
473242,2020-08-27,Orange,California,6059.0,47459,947.0
473243,2020-08-27,Placer,California,6061.0,2875,32.0
473244,2020-08-27,Plumas,California,6063.0,39,0.0
473245,2020-08-27,Riverside,California,6065.0,51734,997.0
473246,2020-08-27,Sacramento,California,6067.0,16908,265.0
473247,2020-08-27,San Benito,California,6069.0,1018,7.0
473248,2020-08-27,San Bernardino,California,6071.0,46407,715.0
473249,2020-08-27,San Diego,California,6073.0,37562,673.0
473250,2020-08-27,San Francisco,California,6075.0,9152,82.0
473251,2020-08-27,San Joaquin,California,6077.0,16845,305.0
473252,2020-08-27,San Luis Obispo,California,6079.0,2842,21.0
473253,2020-08-27,San Mateo,California,6081.0,7911,130.0
473254,2020-08-27,Santa Barbara,California,6083.0,7951,91.0
473255,2020-08-27,Santa Clara,California,6085.0,16607,241.0
473256,2020-08-27,Santa Cruz,California,6087.0,1726,7.0
473257,2020-08-27,Shasta,California,6089.0,557,12.0
473258,2020-08-27,Sierra,California,6091.0,6,0.0
473259,2020-08-27,Siskiyou,California,6093.0,127,0.0
473260,2020-08-27,Solano,California,6095.0,5333,46.0
473261,2020-08-27,Sonoma,California,6097.0,5469,78.0
473262,2020-08-27,Stanislaus,California,6099.0,14101,245.0
473263,2020-08-27,Sutter,California,6101.0,1347,10.0
473264,2020-08-27,Tehama,California,6103.0,396,1.0
473265,2020-08-27,Trinity,California,6105.0,11,0.0
473266,2020-08-27,Tulare,California,6107.0,13775,229.0
473267,2020-08-27,Tuolumne,California,6109.0,181,2.0
473268,2020-08-27,Ventura,California,6111.0,10412,110.0
473269,2020-08-27,Yolo,California,6113.0,2287,51.0
473270,2020-08-27,Yuba,California,6115.0,900,6.0
476446,2020-08-28,Alameda,California,6001.0,17868,247.0
476447,2020-08-28,Alpine,California,6003.0,2,0.0
476448,2020-08-28,Amador,California,6005.0,232,14.0
476449,2020-08-28,Butte,California,6007.0,1848,23.0
476450,2020-08-28,Calaveras,California,6009.0,236,2.0
476451,2020-08-28,Colusa,California,6011.0,441,6.0
476452,2020-08-28,Contra Costa,California,6013.0,13562,173.0
476453,2020-08-28,Del Norte,California,6015.0,122,1.0
476454,2020-08-28,El Dorado,California,6017.0,951,2.0
476455,2020-08-28,Fresno,California,6019.0,24367,263.0
476456,2020-08-28,Glenn,California,6021.0,429,3.0
476457,2020-08-28,Humboldt,California,6023.0,368,4.0
476458,2020-08-28,Imperial,California,6025.0,10641,286.0
476459,2020-08-28,Inyo,California,6027.0,157,13.0
476460,2020-08-28,Kern,California,6029.0,28961,273.0
476461,2020-08-28,Kings,California,6031.0,6103,72.0
476462,2020-08-28,Lake,California,6033.0,314,3.0
476463,2020-08-28,Lassen,California,6035.0,715,0.0
476464,2020-08-28,Los Angeles,California,6037.0,238458,5732.0
476465,2020-08-28,Madera,California,6039.0,3674,54.0
476466,2020-08-28,Marin,California,6041.0,6068,94.0
476467,2020-08-28,Mariposa,California,6043.0,71,2.0
476468,2020-08-28,Mendocino,California,6045.0,673,17.0
476469,2020-08-28,Merced,California,6047.0,7890,115.0
476470,2020-08-28,Modoc,California,6049.0,5,0.0
476471,2020-08-28,Mono,California,6051.0,162,2.0
476472,2020-08-28,Monterey,California,6053.0,7619,55.0
476473,2020-08-28,Napa,California,6055.0,1398,13.0
476474,2020-08-28,Nevada,California,6057.0,435,5.0
476475,2020-08-28,Orange,California,6059.0,47782,956.0
476476,2020-08-28,Placer,California,6061.0,2899,32.0
476477,2020-08-28,Plumas,California,6063.0,39,0.0
476478,2020-08-28,Riverside,California,6065.0,51860,1007.0
476479,2020-08-28,Sacramento,California,6067.0,17149,274.0
476480,2020-08-28,San Benito,California,6069.0,1042,8.0
476481,2020-08-28,San Bernardino,California,6071.0,46892,716.0
476482,2020-08-28,San Diego,California,6073.0,37847,676.0
476483,2020-08-28,San Francisco,California,6075.0,9218,83.0
476484,2020-08-28,San Joaquin,California,6077.0,16989,307.0
476485,2020-08-28,San Luis Obispo,California,6079.0,2882,21.0
476486,2020-08-28,San Mateo,California,6081.0,7978,131.0
476487,2020-08-28,Santa Barbara,California,6083.0,8014,92.0
476488,2020-08-28,Santa Clara,California,6085.0,16814,246.0
476489,2020-08-28,Santa Cruz,California,6087.0,1735,7.0
476490,2020-08-28,Shasta,California,6089.0,562,12.0
476491,2020-08-28,Sierra,California,6091.0,6,0.0
476492,2020-08-28,Siskiyou,California,6093.0,128,0.0
476493,2020-08-28,Solano,California,6095.0,5393,46.0
476494,2020-08-28,Sonoma,California,6097.0,5588,78.0
476495,2020-08-28,Stanislaus,California,6099.0,14257,253.0
476496,2020-08-28,Sutter,California,6101.0,1368,10.0
476497,2020-08-28,Tehama,California,6103.0,398,1.0
476498,2020-08-28,Trinity,California,6105.0,12,0.0
476499,2020-08-28,Tulare,California,6107.0,13884,232.0
476500,2020-08-28,Tuolumne,California,6109.0,181,2.0
476501,2020-08-28,Ventura,California,6111.0,10483,115.0
476502,2020-08-28,Yolo,California,6113.0,2310,51.0
476503,2020-08-28,Yuba,California,6115.0,909,6.0
479679,2020-08-29,Alameda,California,6001.0,17868,247.0
479680,2020-08-29,Alpine,California,6003.0,2,0.0
479681,2020-08-29,Amador,California,6005.0,233,14.0
479682,2020-08-29,Butte,California,6007.0,1886,23.0
479683,2020-08-29,Calaveras,California,6009.0,236,2.0
479684,2020-08-29,Colusa,California,6011.0,441,6.0
479685,2020-08-29,Contra Costa,California,6013.0,13700,173.0
479686,2020-08-29,Del Norte,California,6015.0,122,1.0
479687,2020-08-29,El Dorado,California,6017.0,951,2.0
479688,2020-08-29,Fresno,California,6019.0,24612,263.0
479689,2020-08-29,Glenn,California,6021.0,429,3.0
479690,2020-08-29,Humboldt,California,6023.0,368,4.0
479691,2020-08-29,Imperial,California,6025.0,10667,292.0
479692,2020-08-29,Inyo,California,6027.0,160,13.0
479693,2020-08-29,Kern,California,6029.0,29105,286.0
479694,2020-08-29,Kings,California,6031.0,6142,72.0
479695,2020-08-29,Lake,California,6033.0,320,3.0
479696,2020-08-29,Lassen,California,6035.0,715,0.0
479697,2020-08-29,Los Angeles,California,6037.0,239756,5759.0
479698,2020-08-29,Madera,California,6039.0,3674,54.0
479699,2020-08-29,Marin,California,6041.0,6118,94.0
479700,2020-08-29,Mariposa,California,6043.0,73,2.0
479701,2020-08-29,Mendocino,California,6045.0,689,17.0
479702,2020-08-29,Merced,California,6047.0,7890,115.0
479703,2020-08-29,Modoc,California,6049.0,6,0.0
479704,2020-08-29,Mono,California,6051.0,162,2.0
479705,2020-08-29,Monterey,California,6053.0,7685,55.0
479706,2020-08-29,Napa,California,6055.0,1404,13.0
479707,2020-08-29,Nevada,California,6057.0,438,5.0
479708,2020-08-29,Orange,California,6059.0,48190,975.0
479709,2020-08-29,Placer,California,6061.0,2947,32.0
479710,2020-08-29,Plumas,California,6063.0,39,0.0
479711,2020-08-29,Riverside,California,6065.0,51860,1007.0
479712,2020-08-29,Sacramento,California,6067.0,17149,274.0
479713,2020-08-29,San Benito,California,6069.0,1081,8.0
479714,2020-08-29,San Bernardino,California,6071.0,47145,716.0
479715,2020-08-29,San Diego,California,6073.0,38110,679.0
479716,2020-08-29,San Francisco,California,6075.0,9352,83.0
479717,2020-08-29,San Joaquin,California,6077.0,17114,307.0
479718,2020-08-29,San Luis Obispo,California,6079.0,2882,21.0
479719,2020-08-29,San Mateo,California,6081.0,8074,131.0
479720,2020-08-29,Santa Barbara,California,6083.0,8014,92.0
479721,2020-08-29,Santa Clara,California,6085.0,17013,246.0
479722,2020-08-29,Santa Cruz,California,6087.0,1747,7.0
479723,2020-08-29,Shasta,California,6089.0,562,12.0
479724,2020-08-29,Sierra,California,6091.0,6,0.0
479725,2020-08-29,Siskiyou,California,6093.0,128,0.0
479726,2020-08-29,Solano,California,6095.0,5393,46.0
479727,2020-08-29,Sonoma,California,6097.0,5654,78.0
479728,2020-08-29,Stanislaus,California,6099.0,14482,255.0
479729,2020-08-29,Sutter,California,6101.0,1368,10.0
479730,2020-08-29,Tehama,California,6103.0,410,1.0
479731,2020-08-29,Trinity,California,6105.0,12,0.0
479732,2020-08-29,Tulare,California,6107.0,13884,232.0
479733,2020-08-29,Tuolumne,California,6109.0,181,2.0
479734,2020-08-29,Ventura,California,6111.0,10606,115.0
479735,2020-08-29,Yolo,California,6113.0,2335,51.0
479736,2020-08-29,Yuba,California,6115.0,909,6.0
482913,2020-08-30,Alameda,California,6001.0,18061,258.0
482914,2020-08-30,Alpine,California,6003.0,2,0.0
482915,2020-08-30,Amador,California,6005.0,238,14.0
482916,2020-08-30,Butte,California,6007.0,1948,23.0
482917,2020-08-30,Calaveras,California,6009.0,236,2.0
482918,2020-08-30,Colusa,California,6011.0,441,6.0
482919,2020-08-30,Contra Costa,California,6013.0,13802,175.0
482920,2020-08-30,Del Norte,California,6015.0,122,1.0
482921,2020-08-30,El Dorado,California,6017.0,958,2.0
482922,2020-08-30,Fresno,California,6019.0,24821,263.0
482923,2020-08-30,Glenn,California,6021.0,437,3.0
482924,2020-08-30,Humboldt,California,6023.0,368,4.0
482925,2020-08-30,Imperial,California,6025.0,10667,292.0
482926,2020-08-30,Inyo,California,6027.0,160,13.0
482927,2020-08-30,Kern,California,6029.0,29230,286.0
482928,2020-08-30,Kings,California,6031.0,6284,72.0
482929,2020-08-30,Lake,California,6033.0,329,4.0
482930,2020-08-30,Lassen,California,6035.0,715,0.0
482931,2020-08-30,Los Angeles,California,6037.0,240749,5769.0
482932,2020-08-30,Madera,California,6039.0,3674,54.0
482933,2020-08-30,Marin,California,6041.0,6143,95.0
482934,2020-08-30,Mariposa,California,6043.0,73,2.0
482935,2020-08-30,Mendocino,California,6045.0,696,17.0
482936,2020-08-30,Merced,California,6047.0,7890,115.0
482937,2020-08-30,Modoc,California,6049.0,9,0.0
482938,2020-08-30,Mono,California,6051.0,162,2.0
482939,2020-08-30,Monterey,California,6053.0,7850,56.0
482940,2020-08-30,Napa,California,6055.0,1414,13.0
482941,2020-08-30,Nevada,California,6057.0,442,5.0
482942,2020-08-30,Orange,California,6059.0,48444,979.0
482943,2020-08-30,Placer,California,6061.0,2973,32.0
482944,2020-08-30,Plumas,California,6063.0,39,0.0
482945,2020-08-30,Riverside,California,6065.0,51918,1007.0
482946,2020-08-30,Sacramento,California,6067.0,17587,274.0
482947,2020-08-30,San Benito,California,6069.0,1090,8.0
482948,2020-08-30,San Bernardino,California,6071.0,47373,716.0
482949,2020-08-30,San Diego,California,6073.0,38363,682.0
482950,2020-08-30,San Francisco,California,6075.0,9431,83.0
482951,2020-08-30,San Joaquin,California,6077.0,17493,307.0
482952,2020-08-30,San Luis Obispo,California,6079.0,2917,21.0
482953,2020-08-30,San Mateo,California,6081.0,8074,131.0
482954,2020-08-30,Santa Barbara,California,6083.0,8052,92.0
482955,2020-08-30,Santa Clara,California,6085.0,17013,245.0
482956,2020-08-30,Santa Cruz,California,6087.0,1746,7.0
482957,2020-08-30,Shasta,California,6089.0,562,12.0
482958,2020-08-30,Sierra,California,6091.0,6,0.0
482959,2020-08-30,Siskiyou,California,6093.0,128,0.0
482960,2020-08-30,Solano,California,6095.0,5393,46.0
482961,2020-08-30,Sonoma,California,6097.0,5654,78.0
482962,2020-08-30,Stanislaus,California,6099.0,14544,255.0
482963,2020-08-30,Sutter,California,6101.0,1368,10.0
482964,2020-08-30,Tehama,California,6103.0,417,1.0
482965,2020-08-30,Trinity,California,6105.0,12,0.0
482966,2020-08-30,Tulare,California,6107.0,13890,232.0
482967,2020-08-30,Tuolumne,California,6109.0,181,2.0
482968,2020-08-30,Ventura,California,6111.0,10705,115.0
482969,2020-08-30,Yolo,California,6113.0,2386,52.0
482970,2020-08-30,Yuba,California,6115.0,909,6.0
486148,2020-08-31,Alameda,California,6001.0,18208,257.0
486149,2020-08-31,Alpine,California,6003.0,2,0.0
486150,2020-08-31,Amador,California,6005.0,239,14.0
486151,2020-08-31,Butte,California,6007.0,2026,23.0
486152,2020-08-31,Calaveras,California,6009.0,236,2.0
486153,2020-08-31,Colusa,California,6011.0,445,6.0
486154,2020-08-31,Contra Costa,California,6013.0,13938,175.0
486155,2020-08-31,Del Norte,California,6015.0,123,1.0
486156,2020-08-31,El Dorado,California,6017.0,967,2.0
486157,2020-08-31,Fresno,California,6019.0,24963,263.0
486158,2020-08-31,Glenn,California,6021.0,437,3.0
486159,2020-08-31,Humboldt,California,6023.0,388,4.0
486160,2020-08-31,Imperial,California,6025.0,10719,292.0
486161,2020-08-31,Inyo,California,6027.0,160,13.0
486162,2020-08-31,Kern,California,6029.0,29324,286.0
486163,2020-08-31,Kings,California,6031.0,6340,72.0
486164,2020-08-31,Lake,California,6033.0,334,4.0
486165,2020-08-31,Lassen,California,6035.0,715,0.0
486166,2020-08-31,Los Angeles,California,6037.0,241768,5784.0
486167,2020-08-31,Madera,California,6039.0,3783,54.0
486168,2020-08-31,Marin,California,6041.0,6164,95.0
486169,2020-08-31,Mariposa,California,6043.0,73,2.0
486170,2020-08-31,Mendocino,California,6045.0,704,17.0
486171,2020-08-31,Merced,California,6047.0,8032,117.0
486172,2020-08-31,Modoc,California,6049.0,10,0.0
486173,2020-08-31,Mono,California,6051.0,162,2.0
486174,2020-08-31,Monterey,California,6053.0,7980,58.0
486175,2020-08-31,Napa,California,6055.0,1432,13.0
486176,2020-08-31,Nevada,California,6057.0,446,5.0
486177,2020-08-31,Orange,California,6059.0,48538,980.0
486178,2020-08-31,Placer,California,6061.0,3003,33.0
486179,2020-08-31,Plumas,California,6063.0,39,0.0
486180,2020-08-31,Riverside,California,6065.0,52909,1019.0
486181,2020-08-31,Sacramento,California,6067.0,18051,293.0
486182,2020-08-31,San Benito,California,6069.0,1097,8.0
486183,2020-08-31,San Bernardino,California,6071.0,47642,716.0
486184,2020-08-31,San Diego,California,6073.0,38667,682.0
486185,2020-08-31,San Francisco,California,6075.0,9497,83.0
486186,2020-08-31,San Joaquin,California,6077.0,17637,328.0
486187,2020-08-31,San Luis Obispo,California,6079.0,2981,21.0
486188,2020-08-31,San Mateo,California,6081.0,8169,131.0
486189,2020-08-31,Santa Barbara,California,6083.0,8143,93.0
486190,2020-08-31,Santa Clara,California,6085.0,17349,245.0
486191,2020-08-31,Santa Cruz,California,6087.0,1744,7.0
486192,2020-08-31,Shasta,California,6089.0,570,12.0
486193,2020-08-31,Sierra,California,6091.0,6,0.0
486194,2020-08-31,Siskiyou,California,6093.0,137,0.0
486195,2020-08-31,Solano,California,6095.0,5517,47.0
486196,2020-08-31,Sonoma,California,6097.0,5800,80.0
486197,2020-08-31,Stanislaus,California,6099.0,14710,258.0
486198,2020-08-31,Sutter,California,6101.0,1409,10.0
486199,2020-08-31,Tehama,California,6103.0,419,1.0
486200,2020-08-31,Trinity,California,6105.0,14,0.0
486201,2020-08-31,Tulare,California,6107.0,14079,233.0
486202,2020-08-31,Tuolumne,California,6109.0,182,2.0
486203,2020-08-31,Ventura,California,6111.0,10775,116.0
486204,2020-08-31,Yolo,California,6113.0,2424,52.0
486205,2020-08-31,Yuba,California,6115.0,915,6.0
489381,2020-09-01,Alameda,California,6001.0,18466,257.0
489382,2020-09-01,Alpine,California,6003.0,2,0.0
489383,2020-09-01,Amador,California,6005.0,242,15.0
489384,2020-09-01,Butte,California,6007.0,2146,23.0
489385,2020-09-01,Calaveras,California,6009.0,257,2.0
489386,2020-09-01,Colusa,California,6011.0,456,6.0
489387,2020-09-01,Contra Costa,California,6013.0,14035,179.0
489388,2020-09-01,Del Norte,California,6015.0,123,1.0
489389,2020-09-01,El Dorado,California,6017.0,973,2.0
489390,2020-09-01,Fresno,California,6019.0,25185,290.0
489391,2020-09-01,Glenn,California,6021.0,437,3.0
489392,2020-09-01,Humboldt,California,6023.0,393,4.0
489393,2020-09-01,Imperial,California,6025.0,10711,293.0
489394,2020-09-01,Inyo,California,6027.0,160,13.0
489395,2020-09-01,Kern,California,6029.0,29459,292.0
489396,2020-09-01,Kings,California,6031.0,6362,74.0
489397,2020-09-01,Lake,California,6033.0,341,4.0
489398,2020-09-01,Lassen,California,6035.0,715,0.0
489399,2020-09-01,Los Angeles,California,6037.0,242521,5829.0
489400,2020-09-01,Madera,California,6039.0,3836,55.0
489401,2020-09-01,Marin,California,6041.0,6205,96.0
489402,2020-09-01,Mariposa,California,6043.0,73,2.0
489403,2020-09-01,Mendocino,California,6045.0,714,17.0
489404,2020-09-01,Merced,California,6047.0,8081,118.0
489405,2020-09-01,Modoc,California,6049.0,10,0.0
489406,2020-09-01,Mono,California,6051.0,162,2.0
489407,2020-09-01,Monterey,California,6053.0,8068,58.0
489408,2020-09-01,Napa,California,6055.0,1445,13.0
489409,2020-09-01,Nevada,California,6057.0,449,5.0
489410,2020-09-01,Orange,California,6059.0,48825,988.0
489411,2020-09-01,Placer,California,6061.0,3027,33.0
489412,2020-09-01,Plumas,California,6063.0,39,0.0
489413,2020-09-01,Riverside,California,6065.0,53153,1026.0
489414,2020-09-01,Sacramento,California,6067.0,18285,296.0
489415,2020-09-01,San Benito,California,6069.0,1112,8.0
489416,2020-09-01,San Bernardino,California,6071.0,47642,716.0
489417,2020-09-01,San Diego,California,6073.0,38934,688.0
489418,2020-09-01,San Francisco,California,6075.0,9547,83.0
489419,2020-09-01,San Joaquin,California,6077.0,17807,330.0
489420,2020-09-01,San Luis Obispo,California,6079.0,3006,20.0
489421,2020-09-01,San Mateo,California,6081.0,8260,132.0
489422,2020-09-01,Santa Barbara,California,6083.0,8164,95.0
489423,2020-09-01,Santa Clara,California,6085.0,17465,249.0
489424,2020-09-01,Santa Cruz,California,6087.0,1755,7.0
489425,2020-09-01,Shasta,California,6089.0,572,12.0
489426,2020-09-01,Sierra,California,6091.0,6,0.0
489427,2020-09-01,Siskiyou,California,6093.0,138,0.0
489428,2020-09-01,Solano,California,6095.0,5552,47.0
489429,2020-09-01,Sonoma,California,6097.0,5917,83.0
489430,2020-09-01,Stanislaus,California,6099.0,14786,262.0
489431,2020-09-01,Sutter,California,6101.0,1436,10.0
489432,2020-09-01,Tehama,California,6103.0,421,1.0
489433,2020-09-01,Trinity,California,6105.0,14,0.0
489434,2020-09-01,Tulare,California,6107.0,14305,234.0
489435,2020-09-01,Tuolumne,California,6109.0,185,2.0
489436,2020-09-01,Ventura,California,6111.0,10866,116.0
489437,2020-09-01,Yolo,California,6113.0,2438,52.0
489438,2020-09-01,Yuba,California,6115.0,944,6.0
492614,2020-09-02,Alameda,California,6001.0,18716,274.0
492615,2020-09-02,Alpine,California,6003.0,2,0.0
492616,2020-09-02,Amador,California,6005.0,243,15.0
492617,2020-09-02,Butte,California,6007.0,2208,23.0
492618,2020-09-02,Calaveras,California,6009.0,257,2.0
492619,2020-09-02,Colusa,California,6011.0,466,6.0
492620,2020-09-02,Contra Costa,California,6013.0,14111,183.0
492621,2020-09-02,Del Norte,California,6015.0,124,1.0
492622,2020-09-02,El Dorado,California,6017.0,980,2.0
492623,2020-09-02,Fresno,California,6019.0,25542,290.0
492624,2020-09-02,Glenn,California,6021.0,449,3.0
